sistema;classe;lc;rb;fe;lm;nfe;nlm;wmc;maxNest;cbo;lcom*;noc;dit;loc;nom;classification
tomcat;org.apache.catalina.startup.Bootstrap;0;0;1;1;3;1;55;3;5;0.8618421;0;1;251;19;FeLm
tomcat;org.apache.catalina.tribes.transport.nio.NioReceiver;0;0;1;1;3;1;80;6;8;0.7890625;0;2;279;16;FeLm
tomcat;org.apache.catalina.core.ApplicationFilterFactory;0;0;1;1;3;1;66;3;9;0.85714287;0;1;194;7;FeLm
tomcat;org.apache.catalina.tribes.transport.nio.NioReplicationTask;0;0;1;1;1;1;58;4;12;0.58;0;2;204;10;FeLm
tomcat;org.apache.catalina.manager.host.HostManagerServlet;0;0;1;1;3;1;86;4;14;0.7019231;1;3;338;13;FeLm
tomcat;org.apache.catalina.filters.RemoteIpFilter;0;0;1;1;1;1;59;3;3;0.89130443;0;3;346;23;FeLm
tomcat;org.apache.el.util.ReflectionUtil;0;0;1;1;3;1;59;5;6;0.9259259;0;1;190;9;FeLm
tomcat;org.apache.catalina.core.AsyncContextImpl;0;0;1;1;3;1;79;4;12;0.8056427;0;3;372;29;FeLm
tomcat;org.apache.catalina.util.DOMWriter;0;0;1;1;1;1;58;4;7;0.72727275;0;1;238;11;FeLm
tomcat;org.apache.catalina.connector.MapperListener;0;0;1;1;4;1;67;4;15;0.6266667;0;1;251;15;FeLm
tomcat;org.apache.catalina.manager.JMXProxyServlet;0;0;1;1;2;1;40;8;2;0.5625;0;3;167;8;FeLm
tomcat;org.apache.naming.resources.ProxyDirContext;0;0;1;1;6;1;140;4;9;0.9169082;0;1;486;69;FeLm
tomcat;org.apache.catalina.tribes.transport.nio.ParallelNioSender;0;0;1;1;1;1;71;5;13;0.7692308;0;2;252;13;FeLm
tomcat;org.apache.catalina.session.StandardManager;0;0;1;1;2;1;73;4;14;0.70454544;0;4;288;11;FeLm
tomcat;org.apache.tomcat.util.buf.StringCache;0;0;1;1;3;1;86;7;10;0.8496241;0;1;410;19;FeLm
tomcat;org.apache.juli.ClassLoaderLogManager;0;0;1;1;2;1;78;5;5;0.74509805;0;4;402;17;FeLm
tomcat;org.apache.catalina.valves.ExtendedAccessLogValve;0;0;1;1;5;1;79;4;26;0.6;0;5;622;10;FeLm
weka;weka.classifiers.pmml.consumer.Regression;0;0;1;1;3;1;58;4;12;0.6666667;0;3;452;6;FeLm
weka;weka.gui.beans.ClassValuePicker;0;0;1;1;2;1;77;5;14;0.87068963;0;5;258;29;FeLm
weka;weka.classifiers.rules.DTNB;0;0;1;1;2;1;73;4;20;0.90000004;0;5;515;20;FeLm
weka;weka.classifiers.mi.MDD;0;0;1;1;3;1;48;4;21;0.8904763;0;3;286;15;FeLm
weka;weka.datagenerators.DataGenerator;0;0;1;1;2;1;82;4;8;0.9515152;3;1;296;45;FeLm
weka;weka.classifiers.CostMatrix;0;0;1;1;2;1;127;4;6;0.8;0;1;475;25;FeLm
weka;weka.experiment.RemoteExperiment;0;0;1;1;1;1;84;4;19;0.92777777;0;2;427;36;FeLm
weka;weka.gui.visualize.PlotData2D;0;0;1;1;4;1;60;5;8;0.8833334;0;1;230;21;FeLm
weka;weka.classifiers.CheckSource;0;0;1;1;1;1;42;3;7;0.83928573;0;1;166;14;FeLm
weka;weka.classifiers.trees.ft.FTNode;0;0;1;1;2;1;30;3;14;1.0;0;4;147;6;FeLm
weka;weka.classifiers.BVDecompose;0;0;1;1;1;1;62;3;11;0.9012346;0;1;307;27;FeLm
weka;weka.classifiers.mi.MIDD;0;0;1;1;3;1;47;4;21;0.8904763;0;3;290;15;FeLm
weka;weka.gui.beans.ClassAssignerCustomizer;0;0;1;1;1;1;32;3;9;0.7666667;0;5;166;10;FeLm
weka;weka.classifiers.BVDecomposeSegCVSub;0;0;1;1;1;1;106;7;12;0.92121214;0;1;502;33;FeLm
weka;weka.classifiers.trees.UserClassifier;0;0;1;1;2;1;55;4;23;0.8529411;0;2;791;14;FeLm
weka;weka.gui.beans.LogPanel;0;0;1;1;1;1;37;4;4;0.6666666;0;5;266;7;FeLm
weka;weka.associations.PredictiveApriori;0;0;1;1;4;1;75;4;18;0.85370374;2;2;343;30;FeLm
weka;weka.attributeSelection.GainRatioAttributeEval;0;0;1;1;2;1;44;5;10;0.84761906;0;2;191;15;FeLm
weka;weka.core.ClassDiscovery;0;0;1;1;3;2;85;6;3;0.8235294;0;1;369;17;FeLm
weka;weka.attributeSelection.SymmetricalUncertAttributeEval;0;0;1;1;2;1;44;5;10;0.84761906;0;2;191;15;FeLm
weka;weka.gui.beans.FlowRunner;0;0;1;1;1;2;69;6;12;0.76842105;0;1;315;19;FeLm
weka;weka.gui.beans.PredictionAppender;0;0;1;1;1;1;138;6;32;0.89234453;0;5;513;38;FeLm
weka;weka.associations.PriorEstimation;0;0;1;1;2;1;73;5;7;0.8177083;0;1;243;16;FeLm
weka;weka.classifiers.lazy.kstar.KStarNominalAttribute;0;0;1;1;4;1;67;5;10;0.7607656;0;1;364;11;FeLm
weka;weka.experiment.ResultMatrixLatex;0;0;1;1;3;1;50;6;6;1.0;0;2;207;12;FeLm
weka;weka.gui.beans.StripChart;0;0;1;1;3;1;84;3;19;0.9258928;0;17;494;35;FeLm
weka;weka.experiment.PairedTTester;0;0;1;1;2;1;150;5;22;0.91921675;1;1;717;43;FeLm
weka;weka.classifiers.functions.IsotonicRegression;0;0;1;1;2;1;28;3;10;0.6875;0;2;156;8;FeLm
weka;weka.classifiers.rules.DecisionTable;0;0;1;1;4;1;143;6;26;0.9009725;1;3;738;39;FeLm
weka;weka.classifiers.lazy.IBk;0;0;1;1;3;2;119;4;19;0.89173794;0;2;455;39;FeLm
weka;weka.classifiers.evaluation.ThresholdCurve;0;0;1;1;1;1;52;3;13;0.86363643;0;1;253;11;FeLm
weka;weka.core.converters.CSVSaver;0;0;1;1;1;1;46;5;12;1.0;0;3;167;10;FeLm
weka;weka.experiment.RandomSplitResultProducer;0;0;1;1;7;2;78;5;15;0.9038462;0;1;351;36;FeLm
weka;weka.classifiers.trees.m5.RuleNode;0;0;1;1;1;3;129;5;15;0.84878045;0;2;549;41;FeLm
weka;weka.classifiers.bayes.net.estimate.BMAEstimator;0;0;1;1;2;1;29;5;11;0.85;0;3;128;10;FeLm
weka;weka.clusterers.MakeDensityBasedClusterer;0;0;1;1;1;1;67;5;16;0.8647343;0;3;245;23;FeLm
weka;weka.classifiers.CheckClassifier;0;0;1;1;8;1;222;6;17;0.6875;0;3;814;32;FeLm
weka;weka.associations.CaRuleGeneration;0;0;1;1;3;1;33;6;11;1.0;0;2;113;6;FeLm
weka;weka.classifiers.meta.nestedDichotomies.DataNearBalancedND;0;0;1;1;3;1;50;3;18;0.8265306;0;4;274;14;FeLm
weka;weka.classifiers.lazy.kstar.KStarNumericAttribute;0;0;1;1;4;1;76;5;10;0.78137654;0;1;400;13;FeLm
weka;weka.core.converters.C45Loader;0;0;1;1;1;1;64;5;13;0.8916667;0;3;290;15;FeLm
weka;weka.filters.supervised.attribute.Discretize;0;0;1;1;6;1;109;7;21;0.8796296;0;2;456;36;FeLm
weka;weka.classifiers.lazy.LBR;0;0;1;1;5;1;53;6;13;0.84;0;2;529;12;FeLm
weka;weka.experiment.RegressionSplitEvaluator;0;0;1;1;1;3;74;6;15;0.8363637;0;1;360;22;FeLm
weka;weka.attributeSelection.CheckAttributeSelection;0;0;1;1;8;1;149;6;17;0.8888889;0;3;587;33;FeLm
weka;weka.classifiers.functions.GaussianProcesses;0;0;1;1;4;1;69;5;23;0.8630434;0;2;333;23;FeLm
weka;weka.classifiers.bayes.ComplementNaiveBayes;0;0;1;1;2;1;46;5;12;0.8529411;0;2;171;17;FeLm
weka;weka.classifiers.functions.SMOreg;0;0;1;1;1;1;60;3;22;0.9185186;0;2;296;27;FeLm
weka;weka.core.mathematicalexpression.Scanner;0;0;1;1;2;1;116;6;6;0.8768328;0;1;449;22;FeLm
weka;weka.experiment.ResultMatrixGnuPlot;0;0;1;1;2;1;25;4;5;1.0;0;2;173;12;FeLm
weka;weka.gui.explorer.AttributeSelectionPanel;0;0;1;1;1;2;65;3;24;0.8823529;0;5;812;17;FeLm
weka;weka.datagenerators.classifiers.classification.Agrawal;0;0;1;1;1;2;52;3;16;0.96428573;0;3;347;28;FeLm
weka;weka.core.FindWithCapabilities;0;0;1;1;4;1;143;5;12;0.86800003;0;1;423;25;FeLm
weka;weka.classifiers.bayes.net.GUI;0;0;1;1;2;1;89;5;59;0.9083696;0;88;2730;21;FeLm
weka;weka.experiment.AveragingResultProducer;0;0;1;1;2;1;111;6;15;0.874031;0;1;453;43;FeLm
weka;weka.estimators.CheckEstimator;0;0;1;1;5;1;218;6;19;0.9338236;0;1;1061;51;FeLm
weka;weka.classifiers.mi.SimpleMI;0;0;1;1;7;2;39;3;13;0.8854167;0;3;180;16;FeLm
weka;weka.classifiers.bayes.net.search.global.GeneticSearch;0;0;1;1;1;1;59;5;9;0.93571436;0;3;353;28;FeLm
weka;weka.associations.RuleGeneration;0;0;1;1;4;1;55;7;9;0.84615386;1;1;183;10;FeLm
weka;weka.classifiers.bayes.net.search.local.GeneticSearch;0;0;1;1;1;1;60;5;9;0.93571436;0;3;355;28;FeLm
weka;weka.experiment.PairedCorrectedTTester;0;0;1;1;1;1;32;4;13;1.0;0;2;143;6;FeLm
weka;weka.core.TestInstances;0;0;1;1;1;1;195;8;13;0.96026164;0;1;778;69;FeLm
weka;weka.classifiers.bayes.WAODE;0;0;1;1;3;1;54;5;11;0.86328125;0;2;232;16;FeLm
weka;weka.classifiers.trees.REPTree;0;0;1;1;3;1;65;5;17;0.8805555;0;2;1059;36;FeLm
weka;weka.filters.supervised.instance.Resample;0;0;1;1;4;1;72;5;11;0.9107143;0;2;261;28;FeLm
weka;weka.attributeSelection.InfoGainAttributeEval;0;0;1;1;1;1;55;6;11;0.8055556;0;2;211;18;FeLm
weka;weka.clusterers.CheckClusterer;0;0;1;1;3;1;153;6;17;0.65384614;0;3;582;26;FeLm
weka;weka.classifiers.trees.ft.FTInnerNode;0;0;1;1;2;1;28;3;14;1.0;0;4;140;6;FeLm
weka;weka.classifiers.trees.m5.Rule;0;0;1;1;2;1;62;4;7;0.8783333;0;1;296;25;FeLm
weka;weka.classifiers.mi.MISVM;0;0;1;1;2;1;63;7;23;0.9163879;0;4;280;23;FeLm
weka;weka.filters.unsupervised.attribute.ClusterMembership;0;0;1;1;1;1;63;4;18;0.8650794;0;2;248;21;FeLm
weka;weka.classifiers.trees.m5.CorrelationSplitInfo;0;0;1;1;1;1;17;4;5;0.7916666;0;1;101;9;FeLm
weka;weka.classifiers.bayes.net.BIFReader;0;0;1;1;2;1;80;5;17;0.93076915;0;3;343;26;FeLm
weka;weka.attributeSelection.LFSMethods;0;0;1;1;1;2;80;4;9;0.7727273;0;2;450;11;FeLm
weka;weka.filters.unsupervised.attribute.AddNoise;0;0;1;1;4;1;58;4;12;0.8833333;0;2;261;24;FeLm
weka;weka.associations.Tertius;0;0;1;1;11;3;235;7;20;0.9502502;2;2;930;79;FeLm
weka;weka.filters.unsupervised.instance.subsetbyexpression.Scanner;0;0;1;1;2;1;129;6;6;0.88618934;0;1;497;23;FeLm
weka;weka.classifiers.trees.ft.FTLeavesNode;0;0;1;1;1;1;24;3;12;1.0;0;4;133;6;FeLm
weka;weka.gui.treevisualizer.PlaceNode2;0;0;1;1;2;1;69;4;7;0.5692308;0;1;336;13;FeLm
weka;weka.core.converters.C45Saver;0;0;1;1;2;1;86;6;15;1.0;0;3;324;12;FeLm
weka;weka.core.converters.CSVLoader;0;0;1;1;1;1;114;9;15;0.92674;0;3;438;39;FeLm
weka;weka.filters.supervised.instance.SpreadSubsample;0;0;1;1;1;1;67;6;12;0.9;0;2;248;24;FeLm
weka;weka.classifiers.bayes.AODEsr;0;0;1;1;2;1;82;5;13;0.8660714;0;2;336;28;FeLm
weka;weka.core.xml.XMLOptions;0;0;1;1;1;1;43;4;9;0.90625;0;1;162;16;FeLm
weka;weka.attributeSelection.ChiSquaredAttributeEval;0;0;1;1;1;1;55;6;11;0.8055556;0;2;211;18;FeLm
weka;weka.filters.supervised.attribute.ClassOrder;0;0;1;1;1;1;51;4;14;0.84210527;0;2;198;19;FeLm
weka;weka.gui.visualize.VisualizePanel;0;0;1;1;5;1;103;5;16;0.92741936;1;11;1542;32;FeLm
weka;weka.classifiers.rules.part.MakeDecList;0;0;1;1;1;1;27;4;11;0.7111111;0;1;149;10;FeLm
weka;weka.classifiers.rules.Prism;0;0;1;1;3;1;35;6;12;0.8333334;0;2;263;12;FeLm
